              x               y               z
      0.1435949       0.1933195       0.5119101
      0.6903237       0.3167029       0.6968642
      0.4420429      0.06949273       0.9833345
      0.9842977        0.544677       0.9039958
      0.7832395       0.7773595       0.1770512
      0.0774619       0.5112596       0.3035027
      0.8382984       0.3626519       0.2761073
      0.1302002       0.5491951       0.9521143
      0.8493523       0.7165859       0.3493781
       0.737217       0.1931965       0.7799359
       0.789755       0.2079311       0.4000572
     0.08689892       0.4851712        0.137325
      0.3771308       0.3634241       0.5855677
      0.5168071        0.120643       0.5691397
      0.7804724       0.8008906       0.2889799
      0.2605775       0.3212119       0.1911526
      0.7101861       0.3368956       0.4814839
       0.374872       0.1527804       0.7897348
      0.8923276       0.6266954        0.832222
      0.6982193       0.3178325       0.6863593
       0.697304         0.30639       0.6843714
      0.6986375       0.3247555        0.711245
      0.6606659       0.3319122       0.6690537
      0.6952243       0.2935842       0.6944618
      0.6676705       0.3473708       0.6761123
      0.6856597       0.3041008       0.6951973
      0.7219075       0.2976118       0.7248011
      0.7001253        0.323167       0.6930796
      0.6921123       0.3188775       0.6870184
      0.6847667       0.3070383       0.6938665
      0.6881714       0.2969233       0.7049721
      0.7002992       0.3241874       0.6856121
      0.6873733       0.3359264       0.6999563
      0.6868972       0.3261152       0.6981156
      0.7009614       0.3112472       0.6964137
      0.7342161       0.2854681       0.7025931
      0.7276361       0.3106116       0.7093911
      0.6565608       0.2675245       0.6937577
      0.6658088       0.3468019       0.7251862
      0.6909667       0.3231388       0.6890537
       0.686823       0.3490564       0.7099694
      0.7142277       0.3214007       0.7185047
      0.6697682       0.3269202       0.7067967
      0.7034699       0.3204739       0.6993805
      0.6949859       0.3097238        0.678428
      0.6623863       0.3020902       0.7208364
      0.6959523       0.2829988       0.7249893
      0.6802975        0.299375       0.7197672
      0.6903401       0.2927021       0.6966108
      0.6881861       0.3181837       0.6841073
      0.6844165       0.3298769       0.6937657
      0.6879707        0.302232       0.6898971
      0.6984549       0.3178305        0.684261
      0.7075825       0.3394604       0.6907487
      0.6910502       0.3202055       0.6869682
      0.6941704       0.3047517       0.6928045
      0.6818265       0.3287973       0.7264625
      0.6852856       0.3163722       0.6863402
      0.7109233       0.3454744       0.6816537
      0.6754756       0.3270862       0.6910319
      0.6941934       0.3233359       0.7032884
      0.6989754       0.3186363       0.6838988
      0.6814607       0.3157407        0.690434
      0.6546116       0.3529115       0.6663349
      0.7239559       0.3139628       0.6345104
      0.7037828       0.3250201        0.699143
      0.7174772       0.3056404        0.724229
      0.7017412       0.3113942       0.6980518
      0.6844766       0.3056671       0.6817872
      0.7161162       0.3137588        0.730091
      0.6989544       0.3092673       0.7023113
      0.6902212        0.308973       0.7090368
      0.6902156       0.3183511       0.6851107
      0.6973867       0.3147983       0.6871478
       0.692254       0.3209475       0.6860894
      0.6800414       0.3163927       0.6944161
      0.6961783       0.3278875       0.6839029
      0.6851341       0.3080904        0.698495
      0.6886621       0.3080043       0.7062531
      0.7047546       0.3058456       0.7067053
      0.6752561       0.3292912       0.7188642
      0.6923273       0.2927667       0.6930163
      0.6802036       0.3249873       0.6979503
      0.6844891        0.318652        0.686179
      0.6952685       0.3127398       0.6835175
      0.6795526       0.3226018       0.7146692
      0.6825694       0.3208184       0.7059405
      0.6591047       0.3393493       0.6666105
      0.7264503        0.379628       0.6811455
      0.6810351       0.3316237       0.6921481
      0.6815564       0.3296205       0.7049533
      0.6889003       0.2992721       0.7115996
      0.7424078       0.3307669       0.6922038
      0.6820121       0.3105754       0.6954794
      0.7000186       0.3271811       0.6948267
       0.704174       0.3397828       0.6885876
      0.6937017       0.3296516       0.6880773
      0.7253266       0.3295298       0.7472049
      0.6908965       0.3084601       0.7029259
      0.6883363        0.331803       0.7064003
      0.6983112       0.3218928       0.6892527
      0.7237863       0.3276083        0.672171
      0.6742786       0.3049007       0.6991273
      0.7256452       0.3243996        0.692928
      0.6851414       0.3102798       0.6713969
      0.6987255       0.2940475       0.6935668
      0.6735969        0.309671       0.7086843
      0.6942678       0.2951313        0.713296
      0.7093872       0.2860159       0.6948112
      0.6969227       0.3543603       0.7219373
      0.6939524       0.3263074       0.7060763
      0.7011394         0.30391       0.6824813
      0.7250762       0.3388729       0.7509367
      0.6967777       0.3031404       0.6941515
       0.686546       0.3070336       0.6955909
      0.6739134       0.3234026       0.6878718
      0.6888551       0.3280707       0.6980126
      0.7059506       0.3143723       0.7004321
      0.7202715       0.3127312       0.6755172
      0.7698574       0.9648462       0.1843986
      0.7708131       0.9186473       0.1473918
      0.7538489       0.9041482       0.1678599
      0.7592569       0.9104043       0.1570672
      0.7744515       0.9174896       0.1628713
      0.7831208       0.9238427       0.1657583
      0.7816183       0.8842205       0.1636926
      0.7553567       0.9202109       0.1562741
      0.7965182       0.9401186       0.2066264
      0.7666355        0.904463       0.1652785
      0.7606615       0.9231211       0.1735085
      0.7547868        0.905456       0.1661227
      0.7725042        0.911765       0.1626948
      0.7607043       0.8995962       0.1668142
      0.7760392       0.9134344       0.1594067
      0.7330488       0.9746823       0.1607148
      0.7501449       0.9000754       0.1772378
      0.7450058       0.8962132       0.1464837
      0.7807188       0.9148061       0.1738213
      0.7834345       0.9173604       0.1818525
      0.7629199       0.9258169        0.182709
      0.7684645       0.9141291       0.1586373
      0.7942917       0.9286892        0.157119
      0.7735128       0.9124622       0.1736049
      0.7559409       0.9127023       0.1575539
      0.7741207       0.9175727         0.16725
      0.7581484       0.9120922       0.1799755
      0.7683403       0.9230896       0.1641096
      0.7524848       0.9212083       0.1676316
      0.7577239       0.9074769       0.1591461
      0.7572393       0.9128904        0.177591
      0.7654251       0.9092238       0.1753572
       0.756417       0.9182109       0.1742086
      0.7643956       0.9045937       0.1708349
      0.7831425       0.9297671       0.1693967
      0.7745167       0.9153002       0.1644879
        0.75599       0.9018284       0.1669094
      0.7631481       0.9245449       0.1626163
      0.7606074       0.9008253       0.1696927
      0.7483774       0.9143162       0.1803372
      0.7671025       0.9236099       0.1672596
      0.7490795       0.9138364       0.1704096
      0.7705346       0.9129319       0.1785276
      0.7527422       0.9199106       0.1495413
      0.7662023       0.9205782       0.1479707
      0.7669701       0.9214718       0.1691145
      0.7481844       0.9243424       0.1878754
      0.7728063       0.9414073       0.1337801
      0.7791961       0.8813275       0.2138448
      0.7753194       0.8981323       0.1618199
      0.7616286       0.9124933       0.1779379
      0.7456489       0.9140298       0.1491925
      0.7638948       0.9283341       0.1641722
      0.7528395       0.9244604       0.1510069
       0.748134        0.869972       0.1668044
        0.75066       0.9484073       0.1690362
      0.7647542       0.9250264       0.1879113
      0.7743549       0.9000854        0.161481
      0.7482916       0.8917536       0.1812583
      0.7451067       0.9124904       0.1611189
      0.7646947       0.8943112       0.1557951
      0.7794074       0.8669001        0.180853
      0.7601509       0.9000051       0.1696921
      0.7742707        0.911492       0.1806591
      0.7857651       0.8979079        0.154871
      0.8138434       0.9610877       0.1894541
      0.7777395       0.9156574       0.1706968
      0.7426145       0.9571082       0.1911109
      0.7564623       0.9276381       0.1936657
      0.8014826       0.9289979       0.1624919
      0.7224348       0.9714876       0.1825557
      0.7608861       0.8770248       0.1831054
      0.7620553       0.9019446       0.1630359
      0.7216426       0.8844062       0.1558272
      0.7563474       0.9215277       0.1615884
      0.7640678       0.9237769       0.1625771
      0.7311855       0.9499685       0.1459704
       0.759641       0.9197556        0.176371
      0.7471286       0.9075557       0.1476182
      0.7668573       0.9043248       0.1671383
      0.7619426       0.9089027        0.145112
      0.7530304       0.8921034       0.1885666
      0.7614754       0.9098985       0.1793993
       0.741608       0.9077544       0.2121961
       0.753553       0.9073649       0.1702587
      0.7379912       0.9327807       0.2134026
      0.7679361       0.9202716       0.1608341
      0.7518938       0.9158075       0.1605543
      0.7497973       0.9137515       0.1610954
      0.7717659       0.9248715       0.1632882
      0.7545383       0.8941886       0.1634586
        0.74363       0.9086134       0.2000466
      0.7725964       0.9154063       0.1663469
      0.7363038       0.9218867       0.1667486
      0.7765373       0.9272578       0.1878854
      0.7318867        0.909151       0.1564239
      0.7023457       0.9137751       0.1508786
      0.7727034       0.9140937       0.1647693
      0.7436589       0.9488326       0.2161031
      0.7380166       0.9242221       0.1711023
      0.8368815       0.3511344       0.2931777
      0.8449244       0.3766047       0.2824454
      0.8317415       0.3509707       0.2893826
      0.8032936       0.3657161       0.3001438
      0.8405281       0.3554245       0.2662894
      0.8433157       0.3896425       0.3104237
      0.8292284       0.3818004       0.2724079
      0.8425754       0.3489007       0.2728058
      0.8568696       0.3503946       0.2868382
      0.8652824       0.3320681       0.2329792
       0.850692       0.3593282       0.2774168
      0.8327958       0.3803769       0.2840926
      0.8490941       0.3992852       0.2967418
      0.8584483       0.3695079       0.2880113
      0.8896756       0.3263269       0.2785584
      0.8057918       0.3638853       0.2875992
      0.8519009         0.35012       0.2828699
      0.8736697       0.3818388       0.2436582
      0.8482759       0.3757966       0.2858751
      0.8380392       0.3499874       0.2783893
      0.8479505       0.3565041        0.246113
      0.8164668       0.3532748       0.2816482
       0.828228       0.3623979       0.2767356
      0.8258189       0.3541431       0.2677389
      0.8452441       0.3580062       0.2705485
      0.8731567          0.4091       0.2810118
      0.8312264       0.3505783       0.2774732
      0.8588482       0.3435608       0.2848218
      0.8209406       0.3550559       0.2707392
      0.8512704       0.4199298        0.265868
      0.8309834       0.3676779       0.2985021
      0.8392822       0.3557711       0.2688196
      0.8218338       0.3219471       0.2602067
      0.8384954       0.3457317       0.2857852
      0.8455677       0.3825537       0.2742012
      0.8383984       0.3792331       0.2767261
      0.8509539       0.3410298       0.2666725
      0.8836638       0.3501731        0.312228
      0.8326167        0.354291       0.2760112
      0.8458572       0.3755632       0.2775407
      0.8447684       0.3587246       0.2868331
      0.8303193       0.3596858       0.2831831
      0.8413001       0.3623522       0.3003071
      0.8458568       0.3699621       0.2783515
      0.8011726       0.3927592       0.2657267
      0.8349114       0.3467431       0.2537237
      0.8162966       0.3380414       0.2608619
      0.8266418       0.3483729       0.2820832
      0.8901861       0.3809487       0.2538186
      0.8188175       0.3522669       0.2806485
      0.8344335       0.3874251       0.2889279
      0.8491798       0.3600531       0.2711856
      0.8466559        0.364597       0.2920504
      0.8253356        0.349803       0.2790574
      0.8340276       0.3530907       0.2903832
      0.8449865       0.3794359        0.291022
      0.8472622       0.3489447       0.2825047
      0.8585718       0.3512783       0.2763234
      0.8530492       0.3356448       0.2392006
      0.8477463        0.362149       0.2800207
      0.8082093       0.3527288       0.2561646
      0.8320013       0.3500364        0.284855
      0.8303954       0.3556152       0.3142744
      0.8286405       0.3646905       0.2803261
      0.8443229       0.3618234       0.2953959
      0.8138764       0.3569711       0.3125371
      0.7815162       0.3608357       0.2619883
      0.8502027       0.3556329       0.2825029
      0.8526105       0.3690802       0.2902696
      0.8359327       0.3717063         0.28845
      0.8286478       0.3704025       0.2809257
      0.8358038       0.3628858       0.2898786
      0.8378236       0.3727243       0.2787912
        0.79088       0.3396807        0.223724
      0.8478755       0.3716051       0.2823735
      0.8401036       0.3744367        0.275051
       0.819079       0.3691687       0.2508493
      0.8593999        0.381265       0.3086143
      0.8328946       0.3692839       0.2602206
      0.8331949       0.3646559       0.2860687
      0.8210594       0.3304859       0.2432806
      0.8887942       0.3647225       0.2964885
      0.8394353       0.3424972       0.2741121
      0.8520756        0.338599       0.2685168
      0.8473895       0.3606965       0.2659645
       0.847058       0.3530745       0.2793598
      0.8396223       0.3708748       0.2692604
      0.8299392        0.331896       0.2754204
      0.8486203        0.362013       0.2786731
      0.8375851       0.3633425       0.2933014
       0.827935        0.364954       0.2729305
      0.8367343        0.356143       0.2866857
      0.8363891       0.3533111       0.2670134
      0.8257943       0.3724456       0.2674157
       0.839593       0.3620213       0.2868558
      0.8603955       0.3550453       0.2815804
      0.8329492       0.3718264       0.2814072
      0.8431916       0.3540774       0.2674999
       0.862255       0.3558089        0.266208
      0.8541088       0.3469939       0.2610811
      0.6600041       0.1070457       0.2214142
      0.6526421      0.08341167       0.2006938
       0.676454      0.09642484       0.1896892
      0.6572954      0.07994631       0.2132324
      0.6640466      0.07947188       0.2002773
      0.6680739       0.0764036       0.2569673
      0.6410497      0.07223888       0.1982151
      0.6457192      0.01983332       0.2223031
      0.6321359      0.06884545       0.1908197
      0.6481394      0.07253134       0.1948486
      0.6598989      0.09270039       0.2516904
      0.6370565      0.07623695       0.2143008
      0.6370413      0.08029238       0.1989043
      0.6231857      0.09415764        0.239441
      0.6018209      0.06833826       0.1758123
      0.6318064      0.09061275       0.2088989
      0.5995396       0.1197351        0.220194
      0.6288785      0.07759057       0.1830647
      0.6211983      0.07812509       0.2200357
      0.6444619      0.09034154       0.2053857
      0.6381169      0.08084698       0.2004679
      0.6501465      0.06155934       0.2192578
      0.6594007      0.08372465       0.2159638
       0.655264      0.07268417       0.2041548
      0.6408468       0.0871581       0.1778375
      0.6378978      0.08679707       0.2092042
      0.6479128      0.08912292       0.2024731
      0.6605625      0.07034243        0.234171
      0.6147601       0.1058347       0.2271781
      0.6521269      0.08201002       0.2157489
       0.661421      0.09312957       0.1949956
      0.6424181      0.08487717       0.1980932
      0.6254508      0.07740895       0.2137635
      0.6397112      0.07581574       0.2159555
      0.6546672      0.07003371       0.2095575
      0.6345814       0.0822755        0.198043
      0.6368794      0.07627732       0.1997604
      0.6365016      0.08448423       0.2094102
      0.6322542      0.07893812       0.2167648
        0.65024      0.07289976       0.2147376
      0.6528269      0.09428375       0.2095381
      0.6496509      0.07239946       0.1932233
      0.6344983      0.06998168       0.2017579
      0.6459937      0.06476451       0.2105093
      0.6285428      0.06819126       0.2214624
      0.6815563      0.07769828       0.2279273
      0.6514465      0.06816649       0.2128285
      0.6405976      0.08234122        0.220857
      0.6502264      0.06710101       0.2070974
      0.6181702       0.1085247       0.2025336
      0.6526138      0.08935888       0.2039231
      0.6272188      0.07959839       0.2051421
      0.6482724      0.06269716       0.2200867
      0.6480079      0.09291966       0.1888027
      0.6484462      0.06131127       0.2167088
      0.6466789      0.06650122       0.1969037
      0.6396383      0.06362356        0.216271
      0.6268958      0.07208271       0.2099389
      0.6491363      0.06598669       0.1996117
      0.6469733      0.09242049       0.2000929
      0.6636605       0.1140946       0.1964002
      0.6610041      0.08899461       0.1896679
      0.6921252      0.07281692       0.1875693
      0.6369491      0.09591034       0.1905133
      0.6347992      0.07941742       0.1976528
      0.6490024      0.06802802       0.2115534
      0.6413106      0.06005586       0.2084011
      0.6440131      0.08559593        0.200892
       0.651657      0.07309116       0.2141521
      0.6715559      0.09006419       0.2125047
      0.6442975      0.09843832       0.2083108
      0.6542995      0.07700476       0.1966733
      0.6364994      0.07079105       0.2135295
      0.6538005      0.07723378       0.1981498
      0.6212555      0.08540046       0.1995649
      0.6674287      0.07827474       0.1963892
      0.6485962        0.085765       0.2152255
      0.6461652      0.08922515       0.2166886
      0.6344607      0.07903285        0.218234
      0.7022688       0.1012868       0.2253125
      0.6569093      0.08511979       0.2333395
      0.6306541       0.0796326       0.2018303
      0.6471533      0.06753513        0.193555
      0.6309817      0.08122181       0.2042996
      0.6534251      0.07020297       0.2065794
      0.6477066      0.05609021       0.2237353
      0.6372954      0.07251667       0.2039819
      0.6550093      0.06489904       0.1900575
      0.6439074      0.08053549       0.2174055
      0.6977491      0.05971201       0.1880319
      0.6436885      0.06094388       0.1918722
      0.6533196      0.04002237       0.1809776
      0.6383703      0.06853085       0.1999866
       0.595362      0.05933587       0.2180903
      0.6632034      0.06621256       0.2053176
      0.6546661      0.04679465       0.1633851
      0.6362648      0.06968677        0.219858
      0.6452727      0.08510377       0.1952209
       0.632858      0.07651896       0.1954469
      0.6595101      0.07994526       0.2077715
      0.9377352       0.1413866       0.2183232
      0.9236673      0.05399436       0.2446006
      0.9259047      0.05992477       0.2420825
      0.9194536      0.07823828       0.2496539
      0.9167029      0.06895439        0.250289
      0.9036248      0.05387775       0.2049176
      0.9350035      0.07260629       0.2350221
      0.9230622      0.08098704       0.2288923
      0.9462713      0.08767663       0.2447583
       0.935211      0.08575398       0.2327729
      0.9024955      0.08184604       0.2466151
      0.9305527      0.05832887       0.2511089
      0.9338654      0.06190314       0.2384186
      0.9205544      0.07590144       0.2536384
      0.9400165      0.06569192       0.2526783
      0.9422837      0.07375172       0.2576316
      0.9373506       0.1157239       0.2396913
      0.9156252      0.07975725       0.2839019
      0.9341178      0.06465241       0.2396039
      0.9296165      0.09521847       0.2138709
      0.9363811       0.0717566       0.2376051
      0.9274979      0.06280843       0.2341723
      0.9156842      0.08791112       0.2351806
      0.9254293      0.06260532       0.2304843
      0.9379783      0.07702097       0.2377991
      0.9337853      0.07213647       0.2539745
      0.9268198      0.07547794       0.2542079
      0.9381641      0.06753917       0.2367184
      0.9396681      0.07101502       0.2370037
      0.9362242      0.06505699       0.2462621
      0.9293234      0.05073373       0.2129288
      0.9149172       0.0498413       0.2394122
      0.9217408      0.06418641       0.2554774
      0.9422882      0.08922211       0.2131181
      0.9354471       0.0671754       0.2398612
      0.9339334      0.06523841       0.2423647
       0.913614      0.06330584       0.2752543
      0.8962195      0.09703922       0.2360469
       0.932003      0.08260856       0.2332724
      0.9310455      0.04143379       0.1791743
       0.921905      0.05516538       0.2473835
      0.9071254      0.02596965       0.2327608
      0.9329324      0.06538144       0.2231005
      0.9201106      0.08117095       0.2263723
      0.9177265      0.06362962       0.2425321
      0.9171688       0.0559019       0.2316756
       0.901262      0.04395028       0.2521343
      0.9339175      0.08123269        0.228974
      0.9387228      0.07810302       0.2318233
      0.8785781       0.1164585       0.2411089
      0.8906155       0.0753378       0.2572588
      0.9246482      0.05560811       0.2286681
      0.8956252      0.04945707       0.2214304
      0.9153234      0.07035032       0.2477461
      0.9468309      0.07064662       0.2308381
      0.9164032       0.1074555       0.2487192
      0.9415491      0.06677164       0.2285475
      0.9103755      0.07412925       0.2475209
      0.9418066      0.07109608       0.2434042
      0.9281647       0.0807172       0.2312261
      0.9245425      0.07399336       0.2285311
      0.9300508      0.09574941        0.238858
      0.9327829      0.07272615       0.2321739
      0.9281221      0.06574232        0.251604
      0.9154088      0.07973323       0.2568919
      0.9141548      0.08536195       0.2615095
      0.9275778        0.063371       0.2519266
      0.9057976       0.1102668       0.2735522
      0.9327786      0.06030186       0.2268737
      0.9375532      0.07719134       0.2402299
       0.934649      0.09159847       0.2274041
      0.9146923      0.07907087        0.241469
       0.931832      0.05677679       0.2594203
      0.9347145      0.07253147       0.2621927
      0.9337497      0.07645147       0.2351122
      0.9331972      0.06895197        0.232707
      0.9460094      0.06039522       0.2353124
      0.9721597      0.07393919       0.2428917
      0.9133378      0.07351314       0.2494855
      0.9354879      0.06406077       0.2386663
      0.9210143      0.07725654       0.2600146
      0.9366073      0.06459628       0.2328673
      0.9593037       0.0170495       0.2300053
      0.9483629        0.059368       0.2525162
      0.9468265      0.06006143       0.2439579
      0.9184209      0.07323586        0.236996
      0.9313057      0.08382499        0.238418
      0.9216768      0.06454321       0.2347079
      0.9108321       0.0702121       0.2692165
      0.9313673      0.06357207       0.2425623
      0.9053179      0.07899521        0.244875
      0.9218807      0.06961695       0.2294707
       0.921196      0.08450163        0.239842
      0.9553005        0.056275       0.2421098
      0.9245489      0.07923379       0.2508567
      0.9363266      0.06897464       0.2399902
      0.9174437      0.08409587       0.2464239
      0.9577107       0.1195796       0.2756021
      0.9194068      0.06330091       0.2469478
       0.921297      0.06747361       0.2479176
      0.9136933       0.7865237       0.1734716
      0.8823873       0.7438069       0.1800286
      0.8940468       0.7416494       0.1465916
       0.905055       0.7411339       0.1479032
      0.8782235       0.7587026       0.1446173
      0.8753615       0.7741543       0.1362437
       0.889653       0.7706151       0.1349301
      0.8783117       0.7400344       0.1441419
      0.9088467       0.7239821       0.1603039
      0.9297843       0.7219242       0.1448537
      0.8939013       0.7584693       0.1288649
      0.9239627       0.7593592       0.1024747
      0.8870764       0.7412916       0.1418342
      0.9110598       0.7528705       0.1481418
      0.8791755       0.7490726       0.1333065
      0.9047728       0.7508841       0.1409875
      0.8882695       0.7597276       0.1330535
       0.892291       0.7592222       0.1274947
      0.8807505       0.7549916       0.1231379
      0.8841694       0.7373816       0.1442367
      0.9032558       0.7474744       0.1003383
      0.9028371       0.7584321       0.1332318
       0.903878       0.7603367       0.1455564
      0.8810866        0.732188       0.1025541
       0.901867       0.7225202       0.1263313
      0.8933852       0.7399103       0.1547257
      0.9049541       0.7485093       0.1354774
      0.8821905       0.7460466       0.1368359
      0.9102702       0.7442408       0.1387317
      0.9080348       0.7643948        0.144802
      0.8999139       0.7635202       0.1398741
      0.8966481       0.7506886       0.1227944
      0.9175244        0.737933       0.1306854
      0.8958854       0.7851081       0.1490875
      0.8898474       0.7388393       0.1456052
      0.8849328        0.747194       0.1287367
      0.8848388       0.7622957       0.1509609
      0.8991044       0.7540131       0.1273867
       0.863056       0.7583938       0.1296425
      0.9054861       0.7441069       0.1438436
      0.9014937       0.7338067       0.1254736
      0.8919793       0.7387392       0.1295289
      0.8851479       0.7601939       0.1366933
      0.8895395       0.7449375       0.1437003
      0.8808223       0.7486686       0.1299691
      0.8863298       0.7525295       0.1296676
      0.9045792       0.7472051        0.130592
      0.9074167       0.7821527       0.1209438
      0.8657985       0.7748952       0.1538301
      0.8875587       0.7600337       0.1062077
      0.9096549       0.7406761       0.1215221
      0.8893964       0.7608204       0.1564385
      0.8913474       0.6981605       0.1410398
      0.9016123       0.7461004       0.1592187
      0.9043284        0.748217       0.1460394
      0.8927445       0.7805495       0.1714282
      0.8961679       0.7473539        0.147888
      0.8927203       0.7536679       0.1246774
      0.8530778       0.7351009       0.1532199
      0.9053098       0.7514646       0.1292003
      0.8993449       0.7588521       0.1403737
      0.8874079       0.7692551       0.1347888
      0.8844413       0.7544384       0.1300297
      0.8982978        0.741496       0.1281709
      0.8805254       0.7831872       0.1150648
      0.8808374       0.7526195        0.128687
      0.8870657       0.7564205       0.1378081
      0.9094818       0.7421562       0.1381421
       0.909251       0.7775208       0.1867695
      0.8943948       0.7624544       0.1208312
      0.8879825       0.7393818       0.1424646
      0.9232993       0.7523645       0.1207297
      0.8948136       0.7383303       0.1420324
      0.8979482       0.7415776       0.1268683
      0.9011525       0.7420176       0.1387146
      0.8785424       0.7454491       0.1425397
      0.8903111       0.6896436       0.1307569
      0.8707806       0.7735907       0.1570597
      0.9022737       0.7482164       0.1266313
      0.8986478        0.706421       0.1730589
        0.89671        0.734783       0.1384635
      0.9038749       0.7456358       0.1307932
      0.8509287       0.7353367       0.1375676
      0.8858538       0.7397134       0.1262085
      0.8629822       0.7547129       0.1399559
      0.8983281       0.7180133       0.1474902
       0.893314       0.7416256       0.1282437
      0.8890426       0.7419579       0.1284268
      0.8821025       0.7183041       0.1552627
      0.8751986       0.7754132       0.1367522
      0.8889857       0.7397723       0.1401136
      0.9062311        0.745576       0.1419097
      0.8789604        0.769653       0.1308906
      0.8844155       0.7445931       0.1169232
      0.9110821       0.7376044       0.1248126
      0.8868771       0.7601514       0.1404867
      0.8981357       0.7400916       0.1334425
      0.8922703       0.7440096       0.1766546
      0.8856618       0.7556434       0.1375092
      0.8616151       0.7485009       0.1166075
     0.07945379       0.9774016       0.9005475
     0.08610612       0.9695067       0.9104495
     0.06933893       0.9814999       0.9024475
     0.06850771       0.9688247       0.9011159
     0.08308628       0.9587823       0.8859857
     0.09639983       0.9763612       0.8926597
      0.0247341       0.9433223        0.880648
     0.03839592       0.9520565       0.8546818
     0.07629291        0.977241       0.8877335
     0.08637785       0.9771213       0.8998636
      0.1016099         1.02945       0.9032466
     0.07164856       0.9882033       0.9004348
     0.08568884       0.9823291       0.9050896
     0.08779288       0.9675513       0.8933572
     0.07149842       0.9595837       0.8817738
     0.07290968       0.9727492       0.8811766
     0.07965735        0.973091       0.9124152
     0.08967473        0.979109       0.9007482
     0.08504745        0.962232       0.8833327
     0.09530351       0.9771242       0.8973958
     0.08814023       0.9566038       0.8921921
     0.07553287       0.9480293       0.9080869
      0.0767695       0.9623031       0.8870439
     0.07810927       0.9495596       0.9007657
     0.08496484       0.9730474        0.879763
     0.06294755        0.975329       0.9011604
     0.06921094       0.9562018       0.8987179
     0.08713468       0.9580601       0.9152971
      0.0907417       0.9626102       0.8601648
     0.06984755       0.9729507       0.8961265
     0.03990411       0.9444751       0.8718026
     0.05144227        0.964442       0.8748834
     0.09465537       0.9719616       0.8907826
     0.09038608       0.9702847       0.9050289
      0.0826598       0.9943832       0.9107061
     0.08293509       0.9729841       0.8903414
     0.06644885       0.9596511       0.9153519
     0.07365061       0.9671282        0.918975
     0.06688643       0.9664116       0.9134736
      0.1112651       0.9411175       0.8725007
     0.07408596       0.9751569       0.9084365
     0.08418262       0.9666728       0.9092092
     0.07244433       0.9663069       0.9098813
     0.07515981       0.9611817       0.8929642
     0.07083728        1.008456       0.8914067
