              x               y               z
      0.0997596       0.8090626       0.8030623
      0.7359977       0.1102129       0.1144028
      0.7741954       0.3258619       0.5848651
      0.1243929       0.6268104       0.8081211
       0.358338       0.7747873       0.4288628
       0.775272       0.5101066       0.3014787
      0.3346442       0.9564764       0.7684628
      0.2970445       0.9611597       0.1245459
      0.9415712        0.959806       0.2602073
      0.8108577       0.3202989         0.05328
      0.4517928       0.8839075       0.5486826
      0.7933045       0.5658292       0.3173345
      0.8006138       0.1562465      0.02461037
      0.5078608       0.8752104       0.9173021
      0.6678427       0.8221731        0.175217
      0.9035018       0.1045675       0.9745468
      0.8849505       0.9124985      0.07670507
      0.3486319       0.6758436       0.1256964
      0.8457208       0.5342243       0.2082493
     0.03273479       0.7134685       0.8100313
     0.03722705       0.1754819       0.9374277
      0.4317892       0.3623692       0.2050685
      0.3551362        0.811837       0.2681351
      0.3618958       0.2672818       0.5757571
     0.05536046       0.3762838       0.2729421
      0.7581217       0.1463125       0.9122516
      0.3649579        0.580667        0.735517
      0.8488128       0.1362007       0.9544361
      0.4294688       0.9464715      0.04536762
      0.6624517       0.5490327       0.7040435
      0.2444748       0.6698619      0.04838763
      0.4591308       0.4289268        0.439774
      0.1868173       0.5688586      0.02129673
      0.4272174       0.6646344       0.1971528
      0.4453646       0.4888734       0.3081702
      0.2438574       0.8064158       0.5443195
      0.8453098       0.3419218       0.5379787
      0.1343354       0.3527922       0.6645244
       0.481465       0.3592002       0.6896894
      0.4337806       0.6407936       0.9787267
      0.3983852       0.7954793       0.9694203
      0.5245038       0.9401006       0.6024096
     0.04783904       0.8041197       0.1218596
     0.06835081       0.1075703     0.006485935
      0.5956577       0.6109124        0.705667
      0.2678621       0.5598662       0.3778012
      0.7047198       0.8392826     0.002734292
      0.4913416       0.3079182       0.5909691
      0.4302636       0.2618017       0.8157444
      0.8943814       0.9337537       0.3966302
      0.9964462        0.256905       0.6995091
      0.3215612       0.9181353       0.6984846
      0.5337175       0.4524526       0.7893671
      0.2576243     0.004191992       0.8404709
      0.8920958       0.5255402       0.6375741
      0.9505226       0.6122881       0.2398623
      0.8415187       0.4465327        0.110451
       0.830487       0.6569661       0.9306519
      0.5632549       0.4088021       0.4036992
      0.9859672       0.4888673       0.2854507
      0.2323685       0.1105808       0.9146686
      0.5865723       0.8517813       0.3097656
      0.7280042       0.6255524       0.4435564
      0.2457936      0.07247602       0.1661652
     0.02775438      0.04614881        0.947964
      0.3929125       0.2664706       0.9865777
      0.8368125       0.8210882       0.6046419
      0.6140152        0.368655       0.1438916
      0.1854426       0.9599209       0.3941232
      0.4924976       0.1267249       0.5040903
      0.2843049      0.02056484       0.5003213
      0.1500816       0.3215159       0.9598353
      0.9475187       0.4825616       0.2597365
      0.4605533       0.5374959       0.8382528
     0.08626541       0.1448963        0.210484
      0.1708468       0.5066811       0.4808084
       0.147285       0.5590183       0.5799085
      0.3588991       0.6753359       0.1834429
      0.9757555       0.3913806       0.8221751
      0.4291783       0.4713783       0.8150944
      0.9265954       0.6060848       0.1267654
      0.5858453       0.3261822        0.599326
      0.5830429       0.4966682       0.9011718
      0.6822675      0.06685798       0.1437477
       0.410968       0.8329547       0.2868128
      0.7776075       0.1504031       0.4452727
      0.5559977       0.1414889       0.9356631
      0.4064157       0.3271043       0.1155641
     0.02169664       0.1675822       0.3878741
      0.2630033       0.7822881       0.5915146
      0.6898306      0.06570705       0.4103915
      0.6088043       0.8919678       0.1060146
      0.2010604        0.915275       0.6546036
      0.9010025       0.8767515       0.4392429
      0.2103228       0.3926644       0.4052358
      0.3627948       0.4604415       0.2050292
      0.6134185       0.1271538       0.2076892
      0.8341547       0.1070166       0.4319383
      0.1021427       0.3416248       0.2145795
      0.6035113       0.2931473       0.2350494
      0.8908227       0.2513913       0.8844902
      0.2650704       0.3085959       0.6775502
       0.626174       0.6485717       0.3080647
      0.5622157       0.5144641       0.3434626
      0.2274924       0.8929172       0.8659068
      0.4051179       0.3395102       0.2007468
      0.6885697       0.8360622       0.3278955
      0.6139631       0.2863875        0.574235
      0.3212416       0.4954241       0.3439462
      0.8168472       0.7328813       0.8649785
      0.6688905       0.3961006        0.277415
      0.9422233      0.05216522       0.1362583
      0.2365594       0.0160697       0.7543867
      0.8569769       0.1586098       0.6955912
      0.3941291       0.6979235       0.1282596
      0.7890697      0.04497215       0.2086589
      0.5076046       0.9624345       0.6257547
      0.7123009       0.7362242       0.1299531
      0.3204679       0.5514312      0.05020364
      0.1129923       0.2696088       0.8705587
      0.2132063        0.439273      0.09410932
      0.1345433       0.3233188       0.8930957
      0.6198776        0.635417       0.6121048
      0.6850826       0.2472374       0.2245173
      0.4189966       0.8264286       0.5797145
      0.4875281       0.8982164       0.2146223
      0.4412712       0.2675456       0.5362536
      0.9272668       0.8426643       0.3575291
       0.805185       0.4140515      0.04756323
      0.9486841       0.7630469       0.2617751
     0.03504564       0.3168185      0.09568149
       0.511334        0.867905       0.1145324
     0.04069237       0.8208036       0.1856274
      0.8266908       0.7002528       0.9061366
      0.3474702       0.8621213       0.1388874
      0.2533001       0.9680965      0.04137868
      0.1617337       0.3861405       0.5452306
    0.004661146       0.9512564       0.5619587
        0.91394       0.6626303       0.3243636
      0.3308824       0.9801945       0.9192512
       0.393345       0.1116073       0.6893953
      0.8309266        0.580443      0.05961156
      0.5305222       0.6440605      0.08130456
      0.4252056       0.3126574      0.01783656
      0.4249182       0.4873117       0.2203765
      0.6465037       0.9046223      0.09687902
      0.6235496       0.1710541       0.4659809
      0.7625833       0.9760535       0.8617014
      0.4565433       0.4186784       0.1948073
       0.607854      0.09820517      0.09766556
      0.4545844       0.7328753        0.287357
     0.09090996       0.5950716       0.9198723
      0.2680651       0.8909108       0.3600718
       0.161511       0.7568689       0.2086618
       0.308435       0.6296659       0.2854457
      0.7690926       0.7879357       0.8765411
      0.8892387       0.6710594       0.4956022
      0.1589633       0.2552906      0.06997468
      0.4323808       0.0689451       0.9610092
       0.578755       0.7701017       0.6752178
     0.07384278       0.3832277       0.9150217
      0.3036205        0.447587        0.256771
      0.2340717       0.3277887       0.6472894
      0.0295532       0.9103718       0.4053096
      0.2929678       0.9227602       0.6005331
      0.1548692      0.01410884       0.8238888
       0.742471       0.7586202       0.7103486
      0.1950643       0.7804562       0.7190533
     0.05693605       0.9452271       0.7758912
      0.2909839       0.2513265      0.03025057
      0.3040525       0.7585094       0.2793084
      0.7049008       0.0427738       0.2860773
       0.383227       0.8452107       0.9389027
       0.408807       0.6028194      0.02086063
      0.5898147       0.1527539        0.590919
      0.9513586       0.6255037       0.4235327
     0.01761303       0.1339577       0.5610341
      0.5566415       0.4966689       0.1288982
      0.2402194      0.06150625       0.1279552
      0.8255929       0.4187112       0.8877672
      0.4145178         0.80487       0.3231629
      0.9920362       0.7745103       0.1377576
      0.2455688      0.08236206       0.1985774
      0.1232473       0.1316341       0.9687827
      0.2377207       0.8237686      0.03673292
       0.674482       0.2268786       0.3871444
       0.163671       0.5051481       0.1059374
      0.9671602       0.6772075       0.4761371
       0.802641       0.4985296       0.2931617
      0.7778549      0.02166058       0.7689196
      0.4081165       0.3420907       0.9205005
      0.6939866       0.1354261     0.006095603
      0.9111087       0.9792958       0.6950599
      0.3094359       0.2542756       0.4686952
     0.09321114       0.1065556        0.184443
      0.9747777       0.4234886       0.1193248
      0.9744871       0.8775042       0.2798534
      0.9433903       0.5117538       0.1117118
      0.6370274       0.8631166       0.4626607
     0.06374034        0.547688        0.213719
       0.570786       0.7148195       0.6848982
      0.8635741       0.4394166       0.3653878
      0.2882579       0.2166554       0.9444755
      0.5510613       0.2419711       0.8276061
      0.1784738       0.4356816       0.3469808
      0.5593362       0.2392137       0.6310823
      0.3095246        0.466526       0.7515092
       0.196703       0.6743777       0.5336875
      0.6819106       0.9881389       0.7445867
      0.2601732       0.6869246       0.6791678
      0.5651419        0.909223       0.3625914
      0.8087917       0.3835116       0.2559304
      0.6250627       0.5160772       0.4898287
      0.9065267       0.3953302       0.3902907
      0.8137904       0.7872784       0.5968054
      0.9298982       0.6512548       0.4222923
     0.07433498      0.08108291      0.04705509
      0.4636119       0.8436754       0.3810495
       0.446847      0.06607981       0.4513177
      0.2914389      0.06861985        0.830315
      0.5493956       0.6808222       0.1924327
      0.9457569       0.2826537       0.7536073
      0.9227246       0.2550657       0.2613889
      0.8962613       0.3720992       0.7125304
       0.128733        0.686162        0.139613
      0.7634011       0.9638338       0.9009697
      0.7355462       0.8883887       0.9454634
      0.5119523       0.7927504          0.5707
      0.9183443       0.9016981       0.6856605
      0.9506347       0.5328804        0.704084
      0.3633907       0.3709166       0.8598667
      0.6857601       0.1252227       0.9276267
     0.05801941       0.3339791       0.3171337
      0.8134487      0.08439495       0.8218024
      0.2536117        0.914998     0.008027115
     0.08922795       0.8694111       0.1334859
      0.8740388       0.5571486     0.001469571
      0.3266551       0.8137247       0.9434826
     0.03117864       0.8633318       0.4563727
      0.2718385       0.7015417       0.8123718
      0.3955164       0.3756359       0.9232169
      0.3715681       0.9459687       0.6047365
      0.1328639       0.1662447       0.5363096
       0.552059       0.9604728       0.1620101
      0.2010419       0.3458672       0.3144689
      0.1299839       0.7253187       0.1373206
     0.01109782       0.5543495       0.5593926
      0.8011173       0.9089033       0.3421459
     0.03323002       0.3760694       0.2571646
      0.7075309       0.6631766       0.1797004
        0.91238        0.819113       0.4860646
      0.4100342      0.05668805       0.6893626
     0.08293774       0.9510855       0.2593313
      0.1361248       0.8468908       0.2329885
      0.6186547       0.0328039       0.6296277
      0.6315875       0.2647863        0.932168
      0.8792756       0.8576475       0.3348397
      0.3785918       0.7615089      0.05961634
      0.2184517       0.8901967       0.1927948
      0.3222423       0.1719954       0.6988572
      0.1768014        0.265352       0.2476729
     0.08123607       0.9548017       0.3365792
      0.1592387        0.263735       0.3544224
       0.520957      0.08618883       0.4202762
     0.03533725       0.4487837       0.8458751
      0.6337353      0.07255139       0.8493135
       0.698676       0.1482672       0.7699127
      0.2507475       0.5544955       0.5574948
      0.4594694       0.1311016       0.2261409
      0.7431158       0.8410899       0.2913118
      0.7166395        0.300642       0.3582424
      0.9854337      0.04559961       0.7401521
       0.989169       0.5073434       0.9289177
      0.8433641        0.913262       0.5429088
      0.2802323       0.2067242       0.4829665
      0.2137104        0.415022       0.1517894
      0.1409671        0.469848       0.5127595
      0.3195332       0.5881663       0.4364176
      0.1970337       0.2064934       0.6222149
       0.951288        0.114651       0.7206355
      0.0958726       0.7575472       0.4099701
      0.7017917       0.6322842       0.3487967
      0.1872911      0.04793108       0.3468146
      0.6782273      0.09975904      0.05964376
      0.3967539       0.1309294      0.05543892
      0.5705494      0.04905841       0.3445784
      0.1229056       0.2754285        0.661813
     0.09562283      0.09037361       0.6545033
      0.3170932       0.1229899         0.80357
     0.01082516        0.157026       0.5228263
      0.0118586        0.395653       0.7185968
      0.7691484       0.1210917       0.8848271
      0.7610288      0.01144288       0.5312121
      0.7993918       0.9211343       0.7849199
      0.8306316       0.6442464       0.7657971
      0.6209618        0.199043       0.2526458
      0.8555712       0.7199801       0.9837331
      0.1467079       0.5315551       0.7411839
      0.2145284       0.9205251      0.06733888
      0.4648809       0.2848245       0.8847659
     0.05533112       0.7802431       0.8254005
      0.3140134       0.6373591       0.9337522
      0.2256055       0.9403535       0.7816128
      0.5024832       0.4385268       0.6047619
      0.3777211       0.4582612       0.8878707
      0.7478938      0.03101357       0.4834298
      0.7009247       0.6465164       0.7826684
      0.3079364       0.1666434       0.1511954
      0.3485511       0.9968467       0.1877345
      0.5811454        0.224258       0.4334273
    0.003861171       0.6009703       0.1597168
     0.07876007       0.3952666       0.1802021
         0.0805       0.8424482       0.1178769
      0.5031501       0.5642989       0.7720564
      0.8955293        0.151923        0.983503
      0.2949247       0.9898775       0.1303889
      0.2208523       0.1332204       0.4175288
      0.0658162       0.5477026       0.3599005
    0.007877703       0.6773788       0.1869645
      0.5867889        0.757011       0.8350076
     0.02293288       0.6310259       0.8053737
       0.772305       0.1412708       0.5570414
      0.2913422        0.344165       0.1201008
    0.009175831       0.9856689      0.05096998
      0.7373576       0.8129856       0.7637979
     0.03391122       0.7052901       0.7189531
      0.9496566        0.699658        0.110836
      0.3940345       0.3505708       0.5039003
      0.5230585       0.1408849       0.9838261
     0.07057919       0.7648972       0.4960548
      0.8276706       0.7186493      0.02160559
     0.05266542       0.3281791       0.1617928
       0.942372       0.6041574      0.01864134
      0.3271974       0.5266746       0.8384431
      0.6500643       0.5284593       0.6998517
      0.5024039       0.3068547       0.2000552
      0.4640246       0.4155688       0.2783716
    0.003038833       0.2477738       0.8613802
      0.2853426       0.9494556       0.7908377
      0.3828197       0.4826347       0.4681757
      0.4620796       0.7432052       0.4106396
      0.7904927       0.1297393       0.2883132
       0.856716        0.426008       0.2551669
      0.9421301       0.1935384       0.9681119
     0.08839118       0.5828525     0.006033619
      0.9152408       0.8349651       0.1542209
      0.1102087      0.08604649       0.5242451
       0.922082       0.3120037       0.3857303
      0.8715157      0.07867093       0.8282644
      0.6854919       0.9175751       0.8471697
      0.1171008        0.690531       0.8613613
     0.01606308       0.5820079      0.03909295
      0.4328906        0.957949       0.8185245
      0.5630534       0.7699744       0.6776154
      0.1577574       0.5191362       0.1203717
      0.3898979       0.2943228       0.2704457
      0.2374587       0.2264456       0.9565334
      0.2109103      0.01482691       0.8204966
      0.9538149      0.07647831        0.772889
      0.9854219       0.3113821       0.3323084
      0.7050954       0.4381041       0.9802721
      0.6674405       0.8501958       0.3624596
      0.7324609       0.6294764        0.406685
      0.7826021       0.6213206       0.4512207
      0.1811373       0.3376743       0.8122859
      0.7217687       0.4854982       0.7282269
     0.03369749       0.0882671       0.2858548
      0.9843035        0.355342       0.9461811
       0.439708       0.2545836       0.6406801
      0.7327803       0.1199868       0.1634957
      0.2729935       0.7296627       0.3599297
      0.1520011        0.959413       0.9899411
      0.7731453       0.1120442      0.06749844
      0.0512612       0.7675837       0.9871644
      0.8268192        0.324276       0.6214933
       0.828286        0.838785       0.9163684
      0.5732497       0.4284352       0.3316132
       0.983828        0.569389       0.1084369
      0.6604813       0.7705735       0.6504255
      0.6628385       0.3454096       0.7878532
       0.330887       0.6877375       0.6932683
     0.01938913       0.1595469      0.07868258
      0.8999861       0.2215574       0.1335758
      0.3532411         0.78992       0.1602591
       0.225144       0.5548684       0.8225778
     0.01001734       0.2819087       0.9800595
      0.1262807       0.5270531       0.3244519
      0.9373834       0.8014159       0.8160185
      0.4136397    0.0009823298       0.2222153
     0.08900355       0.4754891       0.7499563
      0.4378011       0.1379252      0.08835994
      0.4159987       0.4755318       0.7558409
      0.8478118        0.331905       0.4954774
      0.1206158       0.9757321       0.9152901
      0.0884362       0.1437876       0.7352079
      0.6463175       0.5607465       0.9610231
       0.668338       0.9674172       0.6547771
       0.941442       0.7724437       0.2665344
      0.8071396       0.4549495       0.4502853
      0.8355606       0.9886044       0.9432539
     0.01560622       0.1497386       0.1125507
      0.4685872       0.1637602      0.05914551
      0.1358255       0.1580657       0.2447795
      0.8376699       0.3186488       0.6748621
      0.6197248       0.7383291       0.6621834
      0.4028156       0.5386729       0.2531628
      0.1995393       0.6098965       0.9269604
       0.192072       0.6584732       0.8218606
      0.9043966       0.2662903       0.8163233
       0.889044       0.3801008       0.7702085
      0.5832198       0.5236144       0.8540582
       0.788597      0.07891692      0.07365341
       0.249536       0.4346803         0.88036
      0.7287211       0.7968376       0.2674635
      0.2253946       0.5514454       0.6123093
      0.5774495       0.8277159       0.8006127
      0.3553858       0.4034149       0.4712055
      0.7520855       0.8007739       0.3909527
      0.7134779       0.9832009      0.09452222
      0.4434209       0.9947602       0.5001649
      0.2063167      0.02374402       0.3736345
      0.8405443       0.4340081       0.2268087
      0.5866846       0.6001067       0.2243666
      0.2032157       0.5767701      0.01764773
      0.2439834       0.7695755       0.1764701
      0.1348798       0.7981195       0.1903325
      0.7453504       0.6253649       0.4882402
      0.9289068       0.4349245       0.5969561
      0.1048144       0.4341038      0.05051317
      0.1007147       0.4279334        0.451008
       0.304286       0.2926487       0.1928746
      0.3362008       0.2006915       0.1937868
      0.7408877       0.2188063      0.02634017
      0.4483023       0.7901477       0.8895982
     0.08418889       0.2990491      0.02148068
      0.6923055       0.7271522       0.6464026
      0.5140777       0.6424776       0.7482664
      0.1771437       0.2454676       0.3223815
      0.5127089       0.4877585       0.4588456
      0.5301988       0.1593392       0.6971783
      0.6206668       0.5126967       0.2300925
      0.4578059       0.7448936       0.6326214
      0.8362072       0.8931638       0.4377622
      0.4213793       0.8802363      0.04411999
      0.3388841       0.6619191       0.2578403
      0.2274412       0.7989746       0.2037306
      0.4220951       0.2604001       0.2775575
      0.7674846       0.6269855       0.5718077
      0.4230219       0.6706587      0.05355457
      0.1059291       0.8868161       0.5475761
       0.334803       0.6291463       0.7421316
      0.2407366        0.133877       0.9380541
      0.8682551        0.330017      0.09858618
      0.5072966       0.7777577       0.4084557
      0.7005493       0.5521768       0.7352032
      0.4749318       0.6680506       0.4858676
      0.1609519       0.4475089       0.5322375
      0.3869486       0.3674204       0.3694395
      0.3601091       0.4274528       0.4524702
      0.7611199       0.3276692       0.3479492
      0.7386104       0.9617231       0.7097989
      0.1123906       0.8605843       0.8171683
      0.3230681       0.9345359       0.9202513
      0.3043654     0.003015018       0.6758463
      0.2368179       0.7811276       0.6374359
      0.6534441       0.3350313       0.8078732
      0.7416883       0.8496032       0.4436997
       0.958119       0.4674635       0.6618642
      0.3240172      0.02732885        0.653832
      0.6011933       0.6841972       0.6359299
      0.4442597       0.7879678      0.04261233
      0.5074509       0.1184741        0.674878
       0.514892       0.1561476       0.1493736
      0.8960366       0.9857999       0.2659809
      0.2155784       0.7741264       0.8756612
      0.2663104        0.712528       0.1536108
      0.3661691       0.5645212       0.9988273
        0.57372       0.6429772       0.4111723
      0.9781697       0.1021023       0.4941151
       0.083251       0.7513804       0.4549835
       0.709666       0.4301069       0.5550913
      0.6541971       0.7684816       0.5415538
      0.5652314       0.4894139       0.5811636
      0.8743124       0.2129054       0.4548755
      0.1800948       0.5771482       0.7623691
      0.7166294       0.9399602         0.97362
      0.9291766       0.1837105      0.01969087
      0.4431926       0.3402975      0.04119373
     0.06976314       0.6460305       0.3679159
      0.8319435       0.1963822       0.4235919
      0.9704039       0.7733377       0.2457514
      0.6654371       0.4976058       0.6417464
      0.7138785       0.2215757       0.3569686
      0.6580033       0.5561511       0.6631794
      0.5456215       0.4057408       0.6574903
     0.09156278       0.1206636       0.9534038
      0.1332987       0.5615329       0.8139659
      0.7305129       0.9118587       0.7901774
      0.8714574       0.5362279       0.6437921
      0.7538445       0.5913058       0.2658412
      0.9747885       0.6802698      0.07602489
      0.3077699       0.6002246       0.8342543
      0.9487742       0.8321218       0.9654838
      0.7471532       0.5801704       0.9108218
      0.9009812       0.7082295       0.2488903
     0.02938537       0.1647788       0.8604665
      0.4193028       0.6271387      0.08387802
      0.1654212      0.09508081       0.6500688
      0.6104222       0.7282304       0.7306841
      0.4978772       0.8820726       0.1789651
      0.5835743        0.938908       0.4282315
      0.2788591       0.4287617       0.9987129
      0.1165312       0.8915924       0.4244527
      0.7524635       0.8075966        0.497759
       0.480889       0.3588517       0.9921154
      0.1436453       0.9940295       0.9177912
      0.8191624        0.219193       0.1672364
      0.3242571      0.05691073       0.4255486
      0.6266003       0.1218642       0.4501938
      0.7744091        0.013802       0.8991927
      0.4267689      0.03980044      0.01775676
      0.7502144       0.8073311       0.6859182
      0.3904398       0.1063697       0.7859018
      0.3519089        0.846936       0.4664614
      0.3754796       0.0201068       0.7063785
      0.4115063      0.01405678       0.1109785
      0.7585305       0.9127224       0.4893186
     0.03110422       0.2359656       0.1515355
      0.1282626      0.04416092        0.430786
      0.1340646       0.8130342       0.7043781
      0.6500492       0.5897477       0.7181605
       0.272417        0.811308       0.4173923
      0.8857429       0.9935028        0.132472
        0.18306       0.2771914       0.5036566
      0.3227425       0.1859907       0.1354629
      0.8864933      0.04734631       0.6267567
      0.9364062       0.9372411        0.808306
      0.8236102       0.7106949       0.1415952
      0.7675302       0.8359064        0.329473
      0.4482762       0.4926224       0.4597503
      0.8234042       0.5379133       0.4128771
     0.09100525       0.1414242      0.08205415
      0.4965659       0.7317273       0.6921495
      0.2287516       0.2550781       0.8694959
      0.6739837         0.19232       0.5647131
     0.02615338       0.7385451      0.03525039
      0.1291377       0.1015772      0.08960782
      0.3546271       0.3717532       0.5401645
      0.6178361        0.926726       0.1057214
     0.09954378       0.1418014       0.4791777
      0.5542329        0.697132       0.2089473
      0.7839481       0.8525185       0.6778361
        0.40651       0.4030528       0.2206856
     0.08361068       0.8232018       0.9616289
      0.2783212      0.04457301       0.7226781
      0.4183606      0.03138928        0.324201
      0.1283371       0.5276771       0.5575646
       0.818377       0.2008261      0.09316819
      0.3470342       0.3008208       0.2130489
      0.8308123       0.2913573       0.7132479
     0.02881812       0.6835388       0.9157154
     0.06302343       0.4740465      0.01094808
      0.8555079      0.09523726       0.5570552
     0.08268213       0.9587696       0.1968524
      0.1285826       0.9027545       0.1798347
      0.6931373       0.3530887       0.5917013
      0.9458163       0.4130005       0.3478641
      0.5645749       0.6998264       0.6884658
      0.2024187       0.6493917       0.1944339
      0.5247022      0.02961626       0.2942724
      0.6248979       0.5789195       0.8915301
      0.7581069        0.138006        0.945718
      0.3165906        0.944007        0.408937
      0.8047013       0.8139313       0.3760548
      0.1974897       0.9706527       0.2535293
      0.1455352       0.8801197       0.8601196
      0.2474816       0.1849251       0.9374998
      0.9220538      0.02865894       0.6827533
      0.4987857       0.4159631       0.8253942
      0.1453587       0.6576764      0.06979747
     0.03992194       0.8934464       0.4752244
      0.7402237       0.8079209       0.0802218
      0.3010632       0.9543242       0.9484852
      0.6077547       0.3555266       0.5683845
     0.05889676       0.2152695       0.1682208
     0.06360295       0.6372176        0.589105
      0.0865446       0.9393465       0.7588072
      0.9109488       0.7785275       0.3686869
       0.662449        0.892767       0.3905496
      0.7375722       0.9867805       0.2946588
      0.8270424        0.198039        0.725388
      0.3634171        0.950859       0.9952564
      0.5643831      0.04729691       0.7742513
      0.7376658       0.5239475       0.3687755
      0.6524852       0.7330147       0.4051661
       0.868984       0.7363794       0.3543255
      0.9243563       0.5420192       0.4870533
      0.0318276       0.3913038        0.424702
      0.5936512       0.3484257       0.6201818
      0.7185744        0.847384        0.791489
      0.9672174       0.6694647       0.6224487
      0.5548698       0.3182332       0.9412309
      0.9666925      0.08121601       0.2621664
      0.6471054       0.9216114       0.7349651
      0.5115847       0.4326974       0.6214105
      0.8798489      0.01476001       0.3290099
       0.897208      0.09127185      0.03906665
      0.6303527       0.2542207       0.7978448
      0.9952123       0.9594262       0.1894242
      0.3386589       0.4876255       0.9138347
      0.1030876       0.9371697       0.8673156
      0.5914814       0.2183346      0.04857965
      0.4113911       0.1299483        0.777439
      0.2666275        0.464495      0.09242846
      0.9821078       0.5365697       0.2642089
      0.0920058       0.6248233       0.4213712
       0.516254       0.8343181       0.6517037
    0.003160233       0.8524626       0.5704583
      0.9391884       0.1239619      0.01943043
       0.277783       0.4870881       0.3915911
      0.1031721       0.8733223       0.2438073
     0.01160566       0.8463706        0.628031
     0.04303492       0.3271769       0.4171142
      0.6756648       0.3119493       0.6937785
      0.6154155       0.4190598       0.0834828
      0.4816234       0.1109846       0.2972844
      0.6687246       0.1443852        0.485484
      0.4436194       0.1330606        0.504281
      0.8101306        0.836404       0.2257094
     0.08176029       0.4467748       0.2153226
      0.9063763       0.5693994       0.1493027
      0.2658243       0.6735923       0.1797449
      0.3696656       0.1598255       0.2860814
      0.5879022      0.03206577       0.3463439
      0.3984938       0.1214566       0.8031502
      0.6820043       0.5514044      0.04983202
      0.4102415       0.9496629       0.4398656
      0.4484897       0.2648398       0.2932386
       0.200809       0.7446851       0.7077352
      0.5695377       0.5031008       0.6817626
      0.2073857       0.3348693       0.4099939
      0.5449184       0.7349581       0.4281368
      0.6803275       0.4111737        0.380056
      0.8859539       0.2659131       0.2468519
      0.1729226       0.8887828       0.6122096
      0.5274458       0.1324236       0.9387073
      0.7412094       0.5982083       0.3981595
      0.4428054       0.8534314       0.4037092
      0.6215693        0.816272       0.5563027
      0.8067442       0.2925683       0.9313562
      0.5875076       0.6606466       0.1772574
      0.6201814       0.1262278       0.2949255
      0.8129732      0.01478523       0.9104328
      0.3491138       0.7633424       0.7474695
      0.1760539       0.9288406       0.3658788
      0.5522803       0.1902325       0.5004572
      0.9116029       0.7589559       0.7749713
      0.1465178      0.01177535       0.5021406
      0.1999022       0.0761727       0.6182074
      0.2412224        0.254187       0.9756111
      0.4530427       0.5179654       0.2976691
      0.6715105       0.7719687       0.1864287
       0.275593       0.4414685       0.5665516
      0.7387571       0.8973329       0.3902925
      0.9591155       0.6381497        0.783983
      0.1854328       0.2303242       0.9152756
       0.338783       0.6878648       0.3803314
      0.8347631       0.3354797       0.8150228
      0.5170568       0.7963303       0.4252304
      0.9526567       0.4919787         0.72852
      0.5930601       0.6508525       0.5819303
      0.1817397       0.4350583       0.1850378
     0.05967393       0.7880023       0.3158655
      0.9129274       0.5288927      0.02045592
      0.2611665       0.6637267       0.6022384
      0.4481931       0.8082273      0.01616908
     0.08709052       0.9664593       0.4413279
      0.4363737       0.7219867       0.1394217
      0.9736102       0.7376151       0.2349753
      0.7925126       0.7692814       0.3935678
      0.7587704       0.1915654       0.6670218
      0.5047446       0.3324128       0.6182312
       0.304373       0.8466573       0.5478894
      0.6380129       0.5269257       0.7353334
      0.5880449       0.5977087      0.07576209
      0.0790422       0.8791076       0.6406828
      0.5491529        0.403387      0.05920552
      0.4880727       0.1898501       0.4104834
      0.3330858       0.8178339       0.8544655
      0.2640116       0.7760202        0.809916
